sat_id,norad_cat_id,name,names,image,status,decayed,launched,deployed,website,operator,countries,telemetries,updated,citation,associated_satellites
ZYHY-4125-9970-1147-2424,44830.0,ATL-1,HA1ATL MO-106 Magyar-OSCAR 106,,re-entered,2020-11-10T23:08:57Z,2019-12-06T00:00:00Z,2019-12-06T00:00:00Z,,None,HU,[],2021-07-21T10:11:42.794708Z,CITATION NEEDED - https://xkcd.com/285/,[]
NVJW-1778-4425-6707-0234,44832.0,SMOG-P,"HA4C
MO-105
Magyar-OSCAR 105",,re-entered,2020-10-02T05:02:26Z,,,,None,,[],2021-07-21T10:11:42.796289Z,CITATION NEEDED - https://xkcd.com/285/,[]
YXQQ-6207-4287-8188-9048,44854.0,DUCHIFAT-3,,,alive,,,,,None,,[{'decoder': 'duchifat3'}],2021-07-21T10:11:42.797774Z,CITATION NEEDED - https://xkcd.com/285/,[]
NRVR-2280-9172-8926-1963,44878.0,OPS-SAT,,satellites/OPS-SAT.jpg,alive,,2019-12-18T00:00:00Z,2019-12-18T00:00:00Z,https://www.esa.int/Enabling_Support/Operations/OPS-SAT_your_flying_laboratory,ESA,,[{'decoder': 'opssat1'}],2021-07-21T10:11:42.799193Z,CITATION NEEDED - https://xkcd.com/285/,[]
VMQF-4924-7475-1891-3199,44881.0,CAS-6,"TIANQIN-1, BJ1SO, TO-108",,alive,,,,,None,,[],2021-07-21T10:11:42.800675Z,CITATION NEEDED - https://xkcd.com/285/,[]
ZAOV-7296-2730-4478-2104,44885.0,FloripaSat-1,,,alive,,,,,None,,[],2021-07-21T10:11:42.802103Z,CITATION NEEDED - https://xkcd.com/285/,[]
UFYD-5782-6372-2920-6054,44909.0,DOSAAF-85,RS-44,satellites/dosaaf-85.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.803532Z,CITATION NEEDED - https://xkcd.com/285/,[]
DTPB-3536-2645-5620-7820,45113.0,Orbital Factory 2,OF-2,,alive,,,,,None,,[],2021-07-21T10:11:42.804955Z,CITATION NEEDED - https://xkcd.com/285/,[]
YEMP-9986-5415-9633-0192,45115.0,SwampSat-2,,,re-entered,2021-10-19T00:00:00Z,,,,None,,[],2021-10-22T08:21:50.517000Z,CITATION NEEDED - https://xkcd.com/285/,[]
RPKQ-8508-2351-2344-0188,45119.0,HuskySat-1,HS-1 HO-107 OSCAR 107,satellites/huskysat-1.png,alive,,,,https://sites.google.com/uw.edu/huskysatellitelab/huskysat-1,None,US,[],2021-08-16T12:47:15.399092Z,CITATION NEEDED - https://xkcd.com/285/,[]
GFHE-3541-7447-2114-2770,45257.0,OBJECT RA,,,alive,,,,,None,,[],2021-07-21T10:11:42.809266Z,CITATION NEEDED - https://xkcd.com/285/,[]
BZQX-4787-4409-1766-6854,45258.0,Phoenix (ASU),,satellites/7d68c1754efe89f77663fac20a4af90683b43f02.png,alive,,,,,None,,[{'decoder': 'asuphoenix'}],2021-07-21T10:11:42.810692Z,CITATION NEEDED - https://xkcd.com/285/,[]
ABTK-2471-0556-6570-6819,45261.0,AZTECHSAT-1,,satellites/222411.jpg,re-entered,2021-12-10T00:00:00Z,,,,None,MX,[],2021-12-17T12:25:59.831537Z,CITATION NEEDED - https://xkcd.com/285/,[]
NAGJ-3385-0266-8518-2949,45262.0,RadSat-U,WJ2XXC,satellites/RadSat-u_1_Pro_on_Bench.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.813771Z,CITATION NEEDED - https://xkcd.com/285/,[]
XJKP-5229-8707-4977-2749,45263.0,QARMAN,ON05BE,,alive,,,,,None,,[{'decoder': 'qarman'}],2021-07-21T10:11:42.815195Z,CITATION NEEDED - https://xkcd.com/285/,[]
TYCI-5959-1115-4385-3904,45529.0,NOUR 01,"NOUR 01
NOOR-1
NOOR-01",,alive,,,,,None,,[],2021-07-21T10:11:42.816627Z,CITATION NEEDED - https://xkcd.com/285/,[]
NNTZ-3770-3101-7586-3070,45598.0,Quetzal-1,Guatesat 1,satellites/Cubesat-fase-6.jpg,alive,,2020-03-06T00:00:00Z,2020-04-28T00:00:00Z,https://www.uvg.edu.gt/cubesat-en/,UVG,GT,[{'decoder': 'quetzal1'}],2021-07-21T10:11:42.818052Z,CITATION NEEDED - https://xkcd.com/285/,[]
KXZF-3167-0907-6461-9429,45727.0,M2 PATHFINDER,,,alive,,,,,None,,[],2021-07-21T10:11:42.819533Z,CITATION NEEDED - https://xkcd.com/285/,[]
NUAN-4837-3393-7029-3247,45857.0,BY70-2,BY70-2 (XIBAIPO),satellites/BY70-2.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.820960Z,CITATION NEEDED - https://xkcd.com/285/,[]
GTBY-0816-3198-7674-7320,46274.0,ION-MK01,,,alive,,,,,None,,[],2021-07-21T10:11:42.822396Z,CITATION NEEDED - https://xkcd.com/285/,[]
UCSJ-1439-6113-9699-8457,46276.0,UPMSat 2,,satellites/upmsat-2__1.jpg,alive,,2020-09-03T00:00:00Z,,,None,,[],2021-07-21T10:11:42.823833Z,CITATION NEEDED - https://xkcd.com/285/,[]
RQZT-2978-8493-5026-5902,46277.0,NEMO-HD,,satellites/Cel-665x511.png,alive,,,,https://www.space.si/en/microsatellite/,None,SI,[],2021-07-21T10:11:42.825263Z,CITATION NEEDED - https://xkcd.com/285/,[]
CWOU-6477-1088-4545-3931,46280.0,TRISAT,,satellites/trisat__1.jpg,alive,,,,https://www.trisat.um.si/trisat.html,None,SI,[],2021-07-21T10:11:42.826728Z,CITATION NEEDED - https://xkcd.com/285/,[]
BHEP-0319-3345-0774-6350,46287.0,AmicalSat,RS17S,satellites/amical_complete_closefull_view.png,alive,,2020-09-03T01:51:00Z,2020-09-03T03:33:00Z,,None,"FR,RU",[{'decoder': 'amicalsat'}],2021-07-21T10:11:42.828164Z,CITATION NEEDED - https://xkcd.com/285/,[]
LNEM-1719-4116-0676-2477,46312.0,TTU100,"TTÜSat, MektorySAT 1, Hämarik, Koit, ES1WS",satellites/ttu100__1.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.829648Z,CITATION NEEDED - https://xkcd.com/285/,[]
HXPT-8292-6749-4283-2496,46489.0,MEZNSAT,,satellites/meznsat.jpg,alive,,,,,None,AE,[{'decoder': 'meznsat'}],2021-07-21T10:11:42.831070Z,CITATION NEEDED - https://xkcd.com/285/,[]
NOPA-4112-5533-4054-3584,46490.0,YARILO-1,,,alive,,,,,None,RU,[],2021-07-21T10:11:42.832502Z,CITATION NEEDED - https://xkcd.com/285/,[]
IWFP-4808-8766-5041-0735,46491.0,YARILO-2,,,alive,,,,,None,RU,[],2021-07-21T10:11:42.833931Z,CITATION NEEDED - https://xkcd.com/285/,[]
LBLF-9256-3450-0417-4224,46493.0,DEKART,,,alive,,,,,None,RU,[],2021-07-21T10:11:42.835393Z,CITATION NEEDED - https://xkcd.com/285/,[]
DNNN-7162-2135-4056-8903,46494.0,NORBI,NORBY,,alive,,,,,None,RU,[],2021-07-21T10:11:42.836824Z,CITATION NEEDED - https://xkcd.com/285/,[]
CWCJ-6029-4779-5201-8503,46495.0,SALSAT,DP0WER,satellites/csm_Mission_Patch_cut_829a68e1ee.png,alive,,,,https://www.raumfahrttechnik.tu-berlin.de/menue/forschung/aktuelle_projekte/salsat/parameter/en/,TU Berlin,DE,[{'decoder': 'salsat'}],2021-07-21T10:11:42.838298Z,CITATION NEEDED - https://xkcd.com/285/,[]
KPFF-6607-7806-3530-0376,46504.0,NETSAT 4,,satellites/netsat__1_lwntwlx.jpg,alive,,,,,None,DE,[{'decoder': 'netsat'}],2021-07-21T10:11:42.840424Z,CITATION NEEDED - https://xkcd.com/285/,[]
PDZV-7495-4443-2585-1990,46505.0,NETSAT 3,,satellites/netsat__1_268tUmv.jpg,alive,,,,,None,DE,[{'decoder': 'netsat'}],2021-07-21T10:11:42.841926Z,CITATION NEEDED - https://xkcd.com/285/,[]
OZSW-9908-0796-8166-3293,46506.0,NETSAT 1,,satellites/netsat__1.jpg,alive,,,,,None,DE,[{'decoder': 'netsat'}],2021-07-21T10:11:42.843368Z,CITATION NEEDED - https://xkcd.com/285/,[]
DBTP-4321-2218-3495-4829,46507.0,NETSAT 2,,satellites/netsat__1_wb3WWyF.jpg,alive,,,,,None,DE,[{'decoder': 'netsat'}],2021-07-21T10:11:42.844842Z,CITATION NEEDED - https://xkcd.com/285/,[]
SSPH-6065-9070-7605-2882,46839.0,BY70-3,NPUBY3,,alive,,,,,None,,[],2021-07-21T10:11:42.846277Z,CITATION NEEDED - https://xkcd.com/285/,[]
EUIB-3849-6854-6135-7653,46840.0,NUSAT-16 (LISE),,,alive,,,,,None,,[],2021-07-21T10:11:42.847709Z,CITATION NEEDED - https://xkcd.com/285/,[]
KROC-3175-5052-8413-5802,46921.0,SPOC,,,alive,,2020-10-03T01:16:14Z,,http://smallsat.uga.edu/missions,None,US,[{'decoder': 'spoc'}],2021-07-21T10:11:42.849125Z,CITATION NEEDED - https://xkcd.com/285/,[]
RNBQ-9045-6623-3650-8949,46922.0,Bobcat-1,W8PZS,satellites/BOBCAT1_DEPLOYED_EX_1_.jpg,alive,,2020-10-03T01:16:14Z,,https://www.ion.org/publications/abstract.cfm?articleID=16808,None,US,[{'decoder': 'bobcat1'}],2021-07-21T10:11:42.850571Z,CITATION NEEDED - https://xkcd.com/285/,[]
XGRU-5599-1697-8515-6186,46923.0,NEUTRON-1,,satellites/image.png,alive,,2020-10-03T01:16:14Z,,https://www.hsfl.hawaii.edu/missions/neutron-1/,None,US,[{'decoder': 'neutron1'}],2021-07-21T10:11:42.852048Z,CITATION NEEDED - https://xkcd.com/285/,[]
SYLK-5817-7466-2494-6841,46924.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.853504Z,CITATION NEEDED - https://xkcd.com/285/,[]
CHXD-7974-3688-3986-7840,46927.0,DESCENT,,,alive,,,,http://www.yorku.ca/edtsat/,None,CA,[],2021-07-21T10:11:42.854925Z,CITATION NEEDED - https://xkcd.com/285/,[]
KMDF-3084-9048-3362-5716,46943.0,OBJECT Q,,,alive,,,,,None,,[],2021-07-21T10:11:42.856374Z,CITATION NEEDED - https://xkcd.com/285/,[]
KCVQ-5243-0306-5795-8893,47309.0,CAPE-3,,satellites/CAPE-3.jpg,alive,,2021-01-17T19:18:30Z,2021-01-17T19:18:32Z,https://ee.louisiana.edu/research/cape/satellite-missions/cape-3,None,US,[],2021-07-21T10:11:42.857804Z,CITATION NEEDED - https://xkcd.com/285/,[]
UPYV-1893-8615-3800-1874,47310.0,Polarcube,,satellites/polar.png,alive,,2021-01-17T19:19:25Z,2021-01-17T19:19:27Z,https://spacegrant.colorado.edu/allstar-projects/polarcube,None,,[],2021-07-21T10:11:42.859291Z,CITATION NEEDED - https://xkcd.com/285/,[]
XQDI-8444-4243-4320-9055,47311.0,FOX-1E,"AO-109
RADFXSAT-2",satellites/RADFXSAT-2.jpg,alive,,2021-01-17T19:18:19Z,2021-01-17T19:18:20Z,,None,US,[],2021-07-21T10:11:42.860804Z,CITATION NEEDED - https://xkcd.com/285/,[]
WMCD-5300-1478-1818-8347,47314.0,MiTEE-1,,satellites/MiTEE-1.jpg,alive,,2021-01-17T19:19:00Z,2021-01-17T19:19:02Z,,None,US,[{'decoder': 'mitee1'}],2021-07-21T10:11:42.862265Z,CITATION NEEDED - https://xkcd.com/285/,[]
PRVO-2434-7302-8951-3277,47319.0,CP12(EXOCUBE-2),,satellites/ExoCube-2.jpg,alive,,2021-01-17T19:19:13Z,2021-01-17T19:19:15Z,https://www.polysat.org,None,US,[],2021-07-21T10:11:42.863736Z,CITATION NEEDED - https://xkcd.com/285/,[]
VFOS-7446-8140-1963-2095,47438.0,UVSQ-SAT,LATMOS-1,satellites/UVSQsat.jpg,alive,,2021-01-24T15:00:00Z,2021-01-24T15:00:00Z,http://uvsq-sat.projet.latmos.ipsl.fr/,None,FR,[],2021-07-21T10:11:42.865198Z,CITATION NEEDED - https://xkcd.com/285/,[]
LCGS-2217-1833-6147-9866,47439.0,YUSAT-1,,satellites/YUSAT-1.jpg,alive,,2021-01-24T15:00:00Z,2021-01-24T15:00:00Z,,None,TW,[],2021-07-21T10:11:42.866684Z,CITATION NEEDED - https://xkcd.com/285/,[]
NMOX-2963-9472-2945-7229,47441.0,ASELSAT,,,alive,,2021-01-24T15:00:00Z,2021-01-24T15:00:00Z,,None,TR,[],2021-07-21T10:11:42.868416Z,CITATION NEEDED - https://xkcd.com/285/,[]
CNSB-9144-5783-1816-8289,47445.0,SOMP 2b,,satellites/SOMP_2b.jpg,alive,,2021-01-24T15:00:00Z,2021-01-24T15:00:00Z,,None,DE,[],2021-07-21T10:11:42.870078Z,CITATION NEEDED - https://xkcd.com/285/,[]
HGYE-7318-8290-9065-4147,47448.0,PIXL-1,"CubeL, OSIRIS4CubeSat",satellites/PIXL-1_AutoA.jpeg,alive,,2021-01-24T00:00:00Z,,https://www.tesat.de/pixl,None,DE,[],2021-11-26T07:40:18.046607Z,CITATION NEEDED - https://xkcd.com/285/,[]
UMXO-2358-2051-8782-2204,47456.0,OBJECT AV,,,alive,,,,,None,,[],2021-07-21T10:11:42.873375Z,CITATION NEEDED - https://xkcd.com/285/,[]
FIOW-8506-8934-6705-7282,47458.0,IDEASSat,,satellites/IDEAS_Sat.jpg,alive,,2021-01-24T15:00:00Z,2021-01-24T15:00:00Z,http://www.ss.ncu.edu.tw/~ssoffice/,None,TW,[],2021-07-21T10:11:42.874997Z,CITATION NEEDED - https://xkcd.com/285/,[]
IJUH-4630-9060-5612-1215,47701.0,Nanoconnect-2,SAI-1,satellites/EvMhTeSXEAYX9nT.jpg,alive,,,,,None,,[],2021-07-21T10:11:42.876681Z,CITATION NEEDED - https://xkcd.com/285/,[]
UJIM-5362-3390-5505-7341,47721.0,SDSAT,,,alive,,,,https://www.spacekidzindia.in/sdsat/,None,IN,[],2021-07-21T10:11:42.878337Z,CITATION NEEDED - https://xkcd.com/285/,[]
WRXH-6503-9863-1357-5159,47924.0,WARP-01,"JQ1ZTK, Nichirin",satellites/warp-01_fig1.png,alive,,,,https://yui.kz.tsukuba.ac.jp,None,JP,[],2021-07-21T10:11:42.879990Z,CITATION NEEDED - https://xkcd.com/285/,[]
YBRZ-1252-5198-2682-7854,47925.0,RSP-01,8N1RSP,satellites/rsp-01.png,alive,,,,https://www.rymansat.com/,None,JP,[],2021-07-21T10:11:42.881636Z,CITATION NEEDED - https://xkcd.com/285/,[]
XTLW-5364-9797-7013-2656,47926.0,TAUSAT-1,TAU-SAT1,satellites/tausat-1_.png,alive,,,,,None,IL,[{'decoder': 'duchifat3'}],2021-07-21T10:11:42.883266Z,CITATION NEEDED - https://xkcd.com/285/,[]
SCFB-5106-8061-3969-1117,47927.0,Tsuru,"JG6YMX, BIRDS-4",satellites/Screenshot_from_2021-03-19_20-02-34.png,alive,,,,https://birds4.birds-project.com/,None,JP,[],2021-07-21T10:11:42.884906Z,CITATION NEEDED - https://xkcd.com/285/,[]
ZPWZ-3490-2583-2762-0355,47928.0,STARS-EC,"Sanko, JJ2YVA, JJ2YVB",satellites/starseccg.jpg,alive,,,,,None,JP,[],2021-07-21T10:11:42.886566Z,CITATION NEEDED - https://xkcd.com/285/,[]
RYZT-9821-8766-4438-4997,47929.0,MAYA-2,"JG6YMY, BIRDS-4",satellites/maya2.jpg,alive,,,,https://birds4.birds-project.com/,None,PH,[],2021-07-21T10:11:42.888268Z,CITATION NEEDED - https://xkcd.com/285/,[]
ZVPZ-0777-4479-4472-0152,47930.0,OPUSAT-II,"JL3ZKS, Hirogari",satellites/opusat.png,alive,,,,https://www.sssrc.aero.osakafu-u.ac.jp/activity/opusat-iienglish/,None,JP,[{'decoder': 'ax25monitor'}],2021-07-21T10:11:42.889907Z,CITATION NEEDED - https://xkcd.com/285/,[]
XGOP-6666-1396-1633-1810,47931.0,GuaraniSat-1,"GuaraníSat-1, JG6YMZ, BIRDS-4",,alive,,,,https://birds4.birds-project.com/,None,PY,[],2021-07-21T10:11:42.891553Z,CITATION NEEDED - https://xkcd.com/285/,[]
XXKM-8752-7806-5159-7783,47937.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.893216Z,CITATION NEEDED - https://xkcd.com/285/,[]
HDDF-3964-4305-4297-4074,47938.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.894899Z,CITATION NEEDED - https://xkcd.com/285/,[]
GNLF-4402-1630-4837-3824,47939.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.896586Z,CITATION NEEDED - https://xkcd.com/285/,[]
JHGM-7853-8293-9677-2181,47941.0,SIMBA,WildTrackCube-SIMBA (IKUNS 3),,alive,,,,,None,,[],2021-07-21T10:11:42.898221Z,CITATION NEEDED - https://xkcd.com/285/,[]
DTRN-6653-9903-9866-0869,47943.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.899859Z,CITATION NEEDED - https://xkcd.com/285/,[]
LHMS-0538-8348-2005-3412,47944.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.901491Z,CITATION NEEDED - https://xkcd.com/285/,[]
QKBK-9080-1354-2848-1016,47945.0,UNISAT-7,,,alive,,,,,None,IT,[],2021-07-21T10:11:42.903119Z,CITATION NEEDED - https://xkcd.com/285/,[]
PWBD-2475-1499-8596-3350,47946.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.904754Z,CITATION NEEDED - https://xkcd.com/285/,[]
ZYLY-1275-5968-7283-5367,47950.0,NANOSATC-BR2,"NCBR-2, NCBR2",,alive,,,,,None,,[],2021-07-21T10:11:42.906374Z,CITATION NEEDED - https://xkcd.com/285/,[]
MNRU-6903-8394-5454-9425,47951.0,CubeSX-Sirius-HSE,"RS14S, SiriusSat 3U, Sirius-DZZ",,alive,,,,https://sputnix.ru/en/satellites/planned-missions/siriussat-dzz,None,,[],2021-07-21T10:11:42.908032Z,CITATION NEEDED - https://xkcd.com/285/,[]
VIJX-4340-5912-4059-7483,47952.0,CubeSX-HSE,"RS13S, MIEM 3U, NRU HSE-DZZ",,alive,,,,https://sputnix.ru/en/satellites/planned-missions/miem-3u-en,None,,[],2021-07-21T10:11:42.909668Z,CITATION NEEDED - https://xkcd.com/285/,[]
PONW-3447-8960-2489-4873,47953.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.911296Z,CITATION NEEDED - https://xkcd.com/285/,[]
GJTN-2368-5876-8326-4725,47954.0,KSU-Cubesat,KSU1C,,alive,,,,,None,,[{'decoder': 'ksu'}],2021-07-21T10:11:42.912929Z,CITATION NEEDED - https://xkcd.com/285/,['RTVS-5901-4775-0711-6788']
SVZR-8635-9084-2971-9668,47956.0,ChallangeOne,Challenge-1,satellites/challengeone__1.jpg,alive,,,,,None,TN,[],2021-10-10T08:50:00.745992Z,VK5Q1 and SV1QVE survey,[]
WNSM-0360-8284-3728-7008,47958.0,KMSL,,,dead,,,,,None,,[],2021-10-14T08:48:01.902756Z,CITATION NEEDED - https://xkcd.com/285/,[]
HFFD-8697-8440-3101-3937,47959.0,GRBAlpha,OM9GRB,satellites/grbalpha.png,alive,,,,https://om3ksi.sk/en/grbalpha-en/,None,,[{'decoder': 'grbalpha'}],2021-07-21T10:11:42.917845Z,CITATION NEEDED - https://xkcd.com/285/,[]
OMJF-9743-1169-8966-7578,47960.0,Orbicraft-Zorkiy,RS15S,,alive,,,,https://sputnix.ru/en/satellites/planned-missions/cubesat-6u,None,,[],2021-07-21T10:11:42.919479Z,CITATION NEEDED - https://xkcd.com/285/,[]
DZKC-2045-5925-0631-5801,47961.0,Sateliot-1,3B5GSAT,,alive,,2021-03-22T00:00:00Z,,http://www.open-cosmos.com,None,"ES,GB",[],2021-09-16T07:20:16.001612Z,http://n2yo.com/satellite/?s=47961,[]
NXHR-3367-8898-2473-4896,47962.0,STECCO,,,alive,,,,https://sites.google.com/uniroma1.it/stecco-sia/,None,,[],2021-07-21T10:11:42.922758Z,CITATION NEEDED - https://xkcd.com/285/,[]
UVHJ-3379-3188-8525-8707,47963.0,DIY 1,ArduiqubeDO-111,satellites/diy_1.jpg,alive,,,,http://www.diysatellite.com,None,,[{'decoder': 'diy1'}],2021-07-21T10:11:42.924375Z,CITATION NEEDED - https://xkcd.com/285/,[]
AGJP-1224-9255-0586-8359,47964.0,SMOG 1,"HA5BME, Magyar-OSCAR 110, MO-110",,alive,,,,http://gnd.bme.hu/smog,None,,[],2021-07-21T10:11:42.926046Z,CITATION NEEDED - https://xkcd.com/285/,[]
KOWU-1169-2090-1582-2115,48041.0,BCCSAT 1,,,alive,,,,http://bccsat.bcc.ac.th/,None,,[],2021-07-21T10:11:42.927674Z,CITATION NEEDED - https://xkcd.com/285/,[]
TPHU-3972-2762-2633-9121,48085.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.929289Z,CITATION NEEDED - https://xkcd.com/285/,[]
AYDR-6527-9294-8555-4924,48274.0,Tianhe,天和,satellites/css.jpg,alive,,2021-04-21T00:00:00Z,,,None,CN,[],2021-11-12T09:12:45.719661Z,CITATION NEEDED - https://xkcd.com/285/,[]
YJWC-7364-7085-7563-0113,48850.0,RamSat,,satellites/RamSat.jpg,alive,,2021-06-03T00:00:00Z,2021-06-14T05:05:00Z,https://sites.google.com/view/ramsat/home,None,US,[{'decoder': 'ramsat'}],2021-09-14T04:06:36.138663Z,CITATION NEEDED - https://xkcd.com/285/,[]
WGLD-4065-3704-6772-2147,48851.0,SOAR,,,alive,,,2021-06-14T05:05:00Z,,None,,[],2021-07-21T10:11:42.934230Z,CITATION NEEDED - https://xkcd.com/285/,[]
VIIQ-5994-5073-6455-6748,48868.0,MIR-SAT1,"3B8MIR
MO-112",satellites/lowresMIRSAT1.png,alive,,,,https://spacemauritius.com,None,MU,[{'decoder': 'mirsat1'}],2021-07-21T10:11:42.935890Z,CITATION NEEDED - https://xkcd.com/285/,[]
QDKJ-9029-5923-5577-6213,48900.0,TUBIN,,satellites/2021_TUBIN_190503_800x800.jpg,alive,,2021-06-30T19:31:00Z,,https://www.raumfahrttechnik.tu-berlin.de/menue/research/tubsat_missions/parameter/en/,None,DE,[],2021-07-21T10:11:42.937579Z,CITATION NEEDED - https://xkcd.com/285/,[]
BAUI-5116-6841-5434-9415,49008.0,FengYun 3E,FY-3E,,alive,,,,,None,,[],2021-07-21T10:11:42.939217Z,CITATION NEEDED - https://xkcd.com/285/,[]
UYPX-3709-1953-9939-4507,49016.0,DhabiSat,MYSat-2,satellites/dhabisat.png,alive,,,,https://www.ku.ac.ae/tag/yahsat-space-lab/,None,AE,[{'decoder': 'dhabisat'}],2021-07-21T10:11:42.940852Z,CITATION NEEDED - https://xkcd.com/285/,[]
FXJU-1542-5342-0390-1271,49017.0,IT-SPINS,,satellites/IT-SPINSLogoBiggerFont_crop.jpg,alive,,,,https://ssel.montana.edu/itspins.html,None,US,[],2021-07-21T10:11:42.942495Z,CITATION NEEDED - https://xkcd.com/285/,[]
CXJV-5478-2116-2287-9787,70002.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.944163Z,CITATION NEEDED - https://xkcd.com/285/,[]
EIIB-3450-7810-3438-1380,70009.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.945792Z,CITATION NEEDED - https://xkcd.com/285/,[]
MWMJ-9131-2582-9910-1065,70029.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.947412Z,CITATION NEEDED - https://xkcd.com/285/,[]
NRNT-7094-1320-9390-9057,90002.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.949034Z,CITATION NEEDED - https://xkcd.com/285/,[]
VDAO-1975-9433-9958-3838,90024.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.950686Z,CITATION NEEDED - https://xkcd.com/285/,[]
EDZR-8562-4228-2227-2229,99671.0,NAPA 2,RTAF-SAT 2,,alive,,2021-06-30T19:31:00Z,,,None,,[],2021-09-13T15:31:37.589277Z,"Changed the ""Followed NORAD ID"" based on spacetrack.org",[]
MKNI-6101-8432-8296-1436,99672.0,SPARTAN,,satellites/endurosat-shared-satellite-service-2-3-2048x1151.png,alive,,2021-06-30T19:31:00Z,2021-07-21T10:56:45Z,,None,BG,[],2021-07-21T19:49:45.769857Z,CITATION NEEDED - https://xkcd.com/285/,[]
SPIN-5533-7821-5854-3271,99673.0,Neptuno,,,alive,,2021-06-30T19:31:00Z,,,None,,[],2021-07-21T10:11:42.955596Z,CITATION NEEDED - https://xkcd.com/285/,[]
NDCC-2123-2774-3955-5971,99674.0,Faraday Phoenix,,,alive,,2021-06-30T19:31:00Z,,,None,,[],2021-08-20T10:03:27.288210Z,CITATION NEEDED - https://xkcd.com/285/,[]
YBCN-9206-4818-8950-1213,99675.0,Tenzing,AstroDigital Demo 8,,alive,,2021-06-30T19:31:00Z,,,None,,[],2021-10-09T01:47:21.541448Z,CITATION NEEDED - https://xkcd.com/285/,[]
ICRQ-5334-8803-7039-2083,99676.0,Aurora,AstroDigital Demo 9,,alive,,2021-06-30T19:31:00Z,,,None,,[],2021-10-09T01:46:56.762340Z,CITATION NEEDED - https://xkcd.com/285/,[]
UBOY-6066-4647-0497-6247,48912.0,ION SCV-003,,,alive,,2021-06-30T19:31:00Z,,,None,,[],2021-11-08T18:39:39.203693Z,CITATION NEEDED - https://xkcd.com/285/,[]
YMGB-6392-6744-5814-3207,99679.0,PAINANI-2,Painani-II,,alive,,2021-06-30T19:31:00Z,,http://sitios.iingen.unam.mx/Painani,None,MX,[],2021-11-08T17:07:57.859128Z,Change Norad ID we follow as the followed object has been identified in 3rd party sources as another satellite,[]
UWUF-5027-7499-9389-6895,48943.0,QMR-KWT,LZ0KWT,satellites/QMR_SatNOGS.jpg,alive,,2021-06-30T19:31:00Z,2021-07-16T12:00:00Z,https://www.orbitalspace.org/qmr-kwt,None,KW,[],2021-11-08T16:37:14.200931Z,https://twitter.com/HAMSATNL/status/1427631918397394947,['PYFE-6996-7413-5550-3917']
OPES-5942-5935-2705-6409,99681.0,SAI-2,,,future,,,,,None,,[],2021-07-21T10:11:42.967076Z,CITATION NEEDED - https://xkcd.com/285/,[]
SOCA-5161-9322-1594-4795,99682.0,STORK-4,,,alive,,,,,None,,[],2021-07-21T10:11:42.968697Z,CITATION NEEDED - https://xkcd.com/285/,[]
IVUS-4703-6724-0923-3195,99683.0,STORK-5,,,alive,,,,,None,,[],2021-07-21T10:11:42.970308Z,CITATION NEEDED - https://xkcd.com/285/,[]
FOVY-4116-3579-5131-4151,99690.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.971950Z,CITATION NEEDED - https://xkcd.com/285/,[]
RZXZ-2350-4138-4948-5748,99700.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.973568Z,CITATION NEEDED - https://xkcd.com/285/,[]
OMBO-5017-9348-6385-6381,99718.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.975192Z,CITATION NEEDED - https://xkcd.com/285/,[]
RVMN-9472-0063-2326-3360,99719.0,Unknown Sat,,,alive,,,,,None,,[],2021-07-21T10:11:42.976826Z,CITATION NEEDED - https://xkcd.com/285/,[]
DQCI-9677-8136-3245-9391,99722.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.980076Z,CITATION NEEDED - https://xkcd.com/285/,[]
PVAM-3023-6293-9555-9422,99724.0,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.981709Z,CITATION NEEDED - https://xkcd.com/285/,[]
