norad_cat_id,sat_id,name,names,image,status,decayed,launched,deployed,website,operator,countries,telemetries,updated,citation,associated_satellites
99676,ICRQ-5334-8803-7039-2083,Aurora,AstroDigital Demo 9,,alive,,2021-06-30T19:31:00Z,,,None,,[],2021-10-09T01:46:56.762340Z,CITATION NEEDED - https://xkcd.com/285/,[]
48912,UBOY-6066-4647-0497-6247,ION SCV-003,,,alive,,2021-06-30,,,None,IT,[],2021-11-08T18:39:39.203693Z,CITATION NEEDED - https://xkcd.com/285/,[]
99679,YMGB-6392-6744-5814-3207,PAINANI-2,Painani-II,,alive,,2021-06-30T19:31:00Z,,http://sitios.iingen.unam.mx/Painani,None,MX,[],2021-11-08T17:07:57.859128Z,Change Norad ID we follow as the followed object has been identified in 3rd party sources as another satellite,[]
48943,UWUF-5027-7499-9389-6895,QMR-KWT,LZ0KWT,satellites/QMR_SatNOGS.jpg,alive,,2021-06-30,2021-07-16T12:00:00Z,https://www.orbitalspace.org/qmr-kwt,None,KWT,[],2021-11-08T16:37:14.200931Z,https://twitter.com/HAMSATNL/status/1427631918397394947,['PYFE-6996-7413-5550-3917']
99681,OPES-5942-5935-2705-6409,SAI-2,,,future,,,,,None,,[],2021-07-21T10:11:42.967076Z,CITATION NEEDED - https://xkcd.com/285/,[]
99682,SOCA-5161-9322-1594-4795,STORK-4,,,alive,,,,,None,,[],2021-07-21T10:11:42.968697Z,CITATION NEEDED - https://xkcd.com/285/,[]
99683,IVUS-4703-6724-0923-3195,STORK-5,,,alive,,,,,None,,[],2021-07-21T10:11:42.970308Z,CITATION NEEDED - https://xkcd.com/285/,[]
99690,FOVY-4116-3579-5131-4151,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.971950Z,CITATION NEEDED - https://xkcd.com/285/,[]
99700,RZXZ-2350-4138-4948-5748,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.973568Z,CITATION NEEDED - https://xkcd.com/285/,[]
99718,OMBO-5017-9348-6385-6381,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.975192Z,CITATION NEEDED - https://xkcd.com/285/,[]
99719,RVMN-9472-0063-2326-3360,Unknown Sat,,,alive,,,,,None,,[],2021-07-21T10:11:42.976826Z,CITATION NEEDED - https://xkcd.com/285/,[]
99722,DQCI-9677-8136-3245-9391,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.980076Z,CITATION NEEDED - https://xkcd.com/285/,[]
99724,PVAM-3023-6293-9555-9422,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.981709Z,CITATION NEEDED - https://xkcd.com/285/,[]
99725,SLDR-1143-5008-6103-6659,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.983327Z,CITATION NEEDED - https://xkcd.com/285/,[]
99726,BEZY-9585-3171-2947-6007,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.984952Z,CITATION NEEDED - https://xkcd.com/285/,[]
99727,XHLA-2517-2590-0847-9749,BEESAT-8,DP0BEL,satellites/BEESAT-5_scaled_PtnsZVG.jpg,alive,,,,https://www.raumfahrttechnik.tu-berlin.de/menue/research/current_projects/beesat_5_6_7_8/parameter/en/,TU Berlin,DE,[],2021-07-21T10:11:42.986586Z,CITATION NEEDED - https://xkcd.com/285/,[]
99728,QTXZ-9081-6898-5517-8758,BEESAT-7,DP0BEK,satellites/BEESAT-5_scaled_ryyeGjZ.jpg,alive,,,,https://www.raumfahrttechnik.tu-berlin.de/menue/research/current_projects/beesat_5_6_7_8/parameter/en/,TU Berlin,DE,[],2021-07-21T10:11:42.988319Z,CITATION NEEDED - https://xkcd.com/285/,[]
99729,NFYA-3741-1388-1858-8774,BEESAT-6,DP0BEJ,satellites/BEESAT-5_scaled_EGHmewx.jpg,alive,,,,https://www.raumfahrttechnik.tu-berlin.de/menue/research/current_projects/beesat_5_6_7_8/parameter/en/,TU Berlin,DE,[],2021-07-21T10:11:42.989975Z,CITATION NEEDED - https://xkcd.com/285/,[]
99730,LWOS-0548-6434-8064-3287,BEESAT-5,DP0BEI,satellites/BEESAT-5_scaled.jpg,alive,,,,https://www.raumfahrttechnik.tu-berlin.de/menue/research/current_projects/beesat_5_6_7_8/parameter/en/,TU Berlin,DE,[],2021-07-21T10:11:42.991651Z,CITATION NEEDED - https://xkcd.com/285/,[]
99731,HNHF-6321-7258-0988-3559,CANYVAL-C 2U,Pumbaa,,alive,,,,,None,,[],2021-07-21T10:11:42.993300Z,CITATION NEEDED - https://xkcd.com/285/,[]
99732,CCNX-9563-2937-7997-4713,CANYVAL-C 1U,Timon,,alive,,,,,None,,[],2021-07-21T10:11:42.994947Z,CITATION NEEDED - https://xkcd.com/285/,[]
99733,TAFG-3022-7161-8730-3011,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.996595Z,CITATION NEEDED - https://xkcd.com/285/,[]
99734,JPNS-3106-8130-8333-2527,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:42.998294Z,CITATION NEEDED - https://xkcd.com/285/,[]
99736,JQEP-9196-3794-5482-5797,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:43.000044Z,CITATION NEEDED - https://xkcd.com/285/,[]
99738,FXHJ-9671-3244-3623-7704,FEES,Flexible Experimental Embedded Satellite,,alive,,2021-03-22T00:00:00Z,,http://www.gpadvancedprojects.com/fees.html,None,IT,[],2021-09-16T07:23:23.965801Z,CITATION NEEDED - https://xkcd.com/285/,[]
99739,IWLP-8597-1635-8649-9544,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:43.003350Z,CITATION NEEDED - https://xkcd.com/285/,[]
99740,YSJS-8502-2157-6878-7959,WormSail,,,future,,,,,None,,[],2021-07-21T10:11:43.004973Z,CITATION NEEDED - https://xkcd.com/285/,[]
99741,ATPR-1685-2700-3065-1927,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:43.006596Z,CITATION NEEDED - https://xkcd.com/285/,[]
99742,YBUM-2862-1744-3831-1621,SPATIUM-1,SPATIUM,satellites/spatium-1__1.jpg,alive,,,,,None,JP,[],2021-07-21T10:11:43.008215Z,CITATION NEEDED - https://xkcd.com/285/,[]
99743,RTJS-5934-2708-0606-3655,ARCE-1A,,satellites/ARCE_1A_1B_1C.jpg,alive,,2021-01-24T15:00:00Z,2021-01-24T15:00:00Z,,None,US,[],2021-07-21T10:11:43.009879Z,CITATION NEEDED - https://xkcd.com/285/,[]
99744,RGVR-1508-3946-9191-6047,ARCE-1B,,satellites/ARCE_1A_1B_1C_7fhfGcA.jpg,alive,,2021-01-24T15:00:00Z,2021-01-24T15:00:00Z,,None,US,[],2021-07-21T10:11:43.011537Z,CITATION NEEDED - https://xkcd.com/285/,[]
99745,CQTB-2023-3748-6705-2879,ARCE-1C,,satellites/ARCE_1A_1B_1C_Eyrh72E.jpg,alive,,2021-01-24T15:00:00Z,2021-01-24T15:00:00Z,,None,US,[],2021-07-21T10:11:43.013213Z,CITATION NEEDED - https://xkcd.com/285/,[]
99749,GEIE-5919-7458-7804-4133,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:43.014865Z,CITATION NEEDED - https://xkcd.com/285/,[]
99750,TZMH-5046-0255-9643-6480,VR3X-A,,satellites/vr3x.png,alive,,2021-01-24T15:00:00Z,2021-01-24T15:00:00Z,,None,,[],2021-07-21T10:11:43.016490Z,CITATION NEEDED - https://xkcd.com/285/,[]
99751,ZKBS-8113-7054-0847-5627,VR3X-B,,satellites/vr3x_EGxPLh9.png,alive,,2021-01-24T15:00:00Z,2021-01-24T15:00:00Z,,None,,[],2021-07-21T10:11:43.018156Z,CITATION NEEDED - https://xkcd.com/285/,[]
99752,RYJR-4798-4628-0212-7518,VR3X-C,,satellites/vr3x_lR753Hz.png,alive,,2021-01-24T15:00:00Z,2021-01-24T15:00:00Z,,None,,[],2021-07-21T10:11:43.019805Z,CITATION NEEDED - https://xkcd.com/285/,[]
99756,YYTR-4347-0930-6048-1032,Q-PACE,,satellites/Q-PACE.jpg,alive,,2021-01-17T19:18:48Z,2021-01-17T19:18:50Z,https://sciences.ucf.edu/physics/microgravity/q-pace/,None,US,[],2021-07-21T10:11:43.021463Z,CITATION NEEDED - https://xkcd.com/285/,[]
99759,XGEJ-1607-2805-9223-9696,CACTUS-1,,satellites/CACTUS-1.jpg,alive,,2021-01-17T19:17:56Z,2021-01-17T19:17:59Z,https://www.captechu.edu/blog/hope-cactus-1,None,US,[],2021-07-21T10:11:43.023118Z,CITATION NEEDED - https://xkcd.com/285/,[]
99760,ZPNN-5996-6601-1930-6400,PIC-A,,,alive,,2021-01-17T16:55:21Z,2021-01-17T16:55:32Z,,None,,[],2021-07-21T10:11:43.024800Z,CITATION NEEDED - https://xkcd.com/285/,[]
99761,BEZN-4565-4313-3818-0360,PIC-B,,,alive,,2021-01-17T16:55:51Z,2021-01-17T16:55:54Z,,None,,[],2021-07-21T10:11:43.026428Z,CITATION NEEDED - https://xkcd.com/285/,[]
99767,JMGF-6622-7201-2101-2345,Unknown,,,alive,,,,,None,,[],2021-07-21T10:11:43.028062Z,CITATION NEEDED - https://xkcd.com/285/,[]
99768,DJWH-7860-9983-7310-6047,VZLUSAT-2,,satellites/vzlusat-2.png,future,,,,,None,CZ,[{'decoder': 'vzlusat2'}],2021-07-21T10:11:43.029705Z,CITATION NEEDED - https://xkcd.com/285/,[]
99769,UPNR-1136-6328-8562-8508,APSS-1,,satellites/quaketec-1__1.jpg,alive,,,,https://apss.space.auckland.ac.nz/,None,NZ,[],2021-07-21T10:11:43.031376Z,CITATION NEEDED - https://xkcd.com/285/,[]
99770,DDAF-6565-7583-8826-4053,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:43.033009Z,CITATION NEEDED - https://xkcd.com/285/,[]
99771,XELQ-5531-8916-5635-7154,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:43.034628Z,CITATION NEEDED - https://xkcd.com/285/,[]
99782,NYTC-1551-1560-9936-5703,Unknown,,,alive,,,,,None,,[],2021-07-21T10:11:43.036244Z,CITATION NEEDED - https://xkcd.com/285/,[]
99501,GKHV-9251-6223-2009-7479,QUBIK 2,,satellites/qubik_ythtk4u.jpg,re-entered,,,,https://libre.space/projects/qubik/,LSF,GR,[],2021-09-03T02:05:59.054302Z,CITATION NEEDED - https://xkcd.com/285/,[]
99500,MUNV-7240-4659-2457-9389,QUBIK 1,,satellites/qubik.jpg,re-entered,,,,https://libre.space/projects/qubik/,LSF,GR,[],2021-09-03T02:05:56.914880Z,CITATION NEEDED - https://xkcd.com/285/,[]
99503,GZYP-7521-5479-9667-1939,GENESIS-N,,satellites/cache_16319311_AIGRoGA.jpg,re-entered,,,,https://www.amsat-ea.org/proyectos/,None,ES,[],2021-09-03T02:06:02.270108Z,CITATION NEEDED - https://xkcd.com/285/,[]
99502,WVPK-0220-2622-3681-2370,GENESIS-L,,satellites/cache_16319311.jpg,re-entered,,,,https://www.amsat-ea.org/proyectos/,None,ES,[],2021-09-03T02:06:00.573193Z,CITATION NEEDED - https://xkcd.com/285/,[]
99790,EWWJ-8533-4025-7068-0683,SATLLA-1,,,alive,,,,https://www.ariel-asc.com/nes-space,None,IL,[],2021-07-21T10:11:43.044757Z,CITATION NEEDED - https://xkcd.com/285/,[]
99792,YAPJ-7412-9414-8945-4744,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:43.046394Z,CITATION NEEDED - https://xkcd.com/285/,[]
99800,ZGMS-1913-1268-0054-9591,ESAIL,,satellites/esail__1.jpg,alive,,,,,None,,[],2021-07-21T10:11:43.048013Z,CITATION NEEDED - https://xkcd.com/285/,[]
99803,VORK-2543-8036-0058-5153,BEESAT-10,DP0BEN,satellites/BEESAT-13.jpg,alive,,2019-07-05T00:00:00Z,,https://www.raumfahrttechnik.tu-berlin.de/menue/forschung/aktuelle_projekte/beesat_5_6_7_8/,TU Berlin,,[],2021-07-21T10:11:43.049638Z,CITATION NEEDED - https://xkcd.com/285/,[]
99804,HLLA-7410-1767-0082-5584,BEESAT-11,DP0BEO,satellites/BEESAT-13_w55098X.jpg,alive,,2019-07-05T00:00:00Z,,https://www.raumfahrttechnik.tu-berlin.de/menue/forschung/aktuelle_projekte/beesat_5_6_7_8/,TU Berlin,,[],2021-07-21T10:11:43.051314Z,CITATION NEEDED - https://xkcd.com/285/,[]
99805,VGVS-2535-5721-6308-8707,BEESAT-12,DP0BEP,satellites/BEESAT-13_Aa9KRe3.jpg,alive,,2019-07-05T00:00:00Z,,https://www.raumfahrttechnik.tu-berlin.de/menue/forschung/aktuelle_projekte/beesat_5_6_7_8/,TU Berlin,,[],2021-07-21T10:11:43.052990Z,CITATION NEEDED - https://xkcd.com/285/,[]
99806,VFLP-0204-4789-1537-6323,BEESAT-13,DP0BEQ,satellites/BEESAT-13_H6IihVW.jpg,alive,,2019-07-05T00:00:00Z,,https://www.raumfahrttechnik.tu-berlin.de/menue/forschung/aktuelle_projekte/beesat_5_6_7_8/,TU Berlin,,[],2021-07-21T10:11:43.054663Z,CITATION NEEDED - https://xkcd.com/285/,[]
99808,ISLM-2525-1913-5885-2577,SEAM 2.0,,,alive,,,,,None,,[],2021-07-21T10:11:43.056328Z,CITATION NEEDED - https://xkcd.com/285/,[]
99811,BWZN-6466-6429-8096-5664,MTCube,ROBUSTA 1C,,alive,,,,,None,,[],2021-07-21T10:11:43.057961Z,CITATION NEEDED - https://xkcd.com/285/,[]
99812,GBPA-8583-4139-3443-4065,TTU101,"TTÜ101, Koit",,alive,,,,,None,,[],2021-07-21T10:11:43.059598Z,CITATION NEEDED - https://xkcd.com/285/,[]
99816,BJTK-9253-4786-7593-8498,ECUADOR-UTE,,,alive,,,,,None,,[],2021-07-21T10:11:43.061257Z,CITATION NEEDED - https://xkcd.com/285/,[]
99817,ZSZW-6690-8296-3277-9126,LightSat,,,alive,,,,,None,,[],2021-07-21T10:11:43.063070Z,CITATION NEEDED - https://xkcd.com/285/,[]
99818,JYHD-8485-5828-6981-1993,EXOCONNECT,,,alive,,,,,None,,[],2021-07-21T10:11:43.064705Z,CITATION NEEDED - https://xkcd.com/285/,[]
99821,TUIO-3035-5234-2243-4103,TRSI-Sat,,,alive,,,,,None,,[],2021-07-21T10:11:43.066332Z,CITATION NEEDED - https://xkcd.com/285/,[]
99831,TWAI-0674-2770-0863-4846,Argus-2,"MVP-Argus
MVP A
SLU-03",satellites/DSC00111.png,alive,,,,,None,,[],2021-07-21T10:11:43.067992Z,CITATION NEEDED - https://xkcd.com/285/,[]
99832,IVXO-6577-7897-3527-7429,EDGECUBE,,,alive,,,,,None,,[],2021-07-21T10:11:43.069637Z,CITATION NEEDED - https://xkcd.com/285/,[]
99834,EYUB-3464-8182-3402-4944,HARP,,,alive,,,,,None,,[],2021-07-21T10:11:43.071256Z,CITATION NEEDED - https://xkcd.com/285/,[]
99835,KEOD-8704-1045-7069-4238,SORTIE,Helio 5,,alive,,,,,None,,[],2021-07-21T10:11:43.072889Z,CITATION NEEDED - https://xkcd.com/285/,[]
99836,TMBR-4832-8630-0501-5449,OBJECT R,,,alive,,,,,None,,[],2021-07-21T10:11:43.074539Z,CITATION NEEDED - https://xkcd.com/285/,[]
99897,VALY-8141-8101-3815-1505,JITSAT,UNITYSAT,,alive,,,,,None,,[],2021-07-21T10:11:43.076157Z,CITATION NEEDED - https://xkcd.com/285/,[]
99898,LNYX-4596-6902-8371-0218,GHRCESAT,UNITYSAT,,alive,,,,,None,,[],2021-07-21T10:11:43.077790Z,CITATION NEEDED - https://xkcd.com/285/,[]
99899,VUOP-8329-4049-2184-5121,SSIETSAT,"UNITYSAT
SriShaktiSat",,alive,,,,,None,,[],2021-07-21T10:11:43.079411Z,CITATION NEEDED - https://xkcd.com/285/,[]
99901,HIHZ-2146-5294-1802-1615,3CAT-1,³Cat-1,,alive,,,,,None,,[],2021-07-21T10:11:43.081061Z,CITATION NEEDED - https://xkcd.com/285/,[]
99913,MKYL-1174-0802-7826-9086,K2SAT,K²SAT,,alive,,,,,None,,[],2021-07-21T10:11:43.082727Z,CITATION NEEDED - https://xkcd.com/285/,[]
99914,FNPJ-5961-0820-4470-5491,ExseedSat 1,VO-96,,alive,,,,,None,,[],2021-07-21T10:11:43.084448Z,CITATION NEEDED - https://xkcd.com/285/,[]
99915,XYDQ-2300-0346-5951-6904,IRVINE-02,,,alive,,,,,None,,[{'decoder': 'irvine'}],2021-07-21T10:11:43.086171Z,CITATION NEEDED - https://xkcd.com/285/,[]
99921,MJQT-5503-8337-5235-2815,KNACKSAT,HS0K,,alive,,,,,None,,[],2021-07-21T10:11:43.087919Z,CITATION NEEDED - https://xkcd.com/285/,[]
99926,RDSI-0759-2678-4735-0067,SeeMe,,,alive,,,,,None,,[],2021-07-21T10:11:43.089959Z,CITATION NEEDED - https://xkcd.com/285/,[]
99930,MADO-9521-7061-1658-0034,VisionCube,,,alive,,,,,None,,[],2021-07-21T10:11:43.091973Z,CITATION NEEDED - https://xkcd.com/285/,[]
99939,JXJF-3985-6519-9178-6311,KAUSAT-5,,satellites/KAUSAT-5.jpg,alive,,,,,None,,[],2021-07-21T10:11:43.093832Z,CITATION NEEDED - https://xkcd.com/285/,[]
99943,SXFL-2149-3788-0081-7121,CubeSail-1,,,alive,,,,,None,,[],2021-07-21T10:11:43.095848Z,CITATION NEEDED - https://xkcd.com/285/,[]
99944,BTHV-9058-5312-7503-1062,NMTSat,WM9XLJ,,alive,,,,,None,,[],2021-07-21T10:11:43.099958Z,CITATION NEEDED - https://xkcd.com/285/,[]
99950,VSUB-2014-0343-3452-0811,RAAF M2 A,,satellites/raaf-m2__1.jpg,alive,,,,,None,AU,[],2021-10-19T06:16:11.481942Z,CITATION NEEDED - https://xkcd.com/285/,[]
99951,SPCY-1830-0704-1757-6429,RAAF M2 B,,satellites/raaf-m2__1_2ZA1DHC.jpg,alive,,,,,None,AU,[],2021-10-19T06:16:30.680085Z,CITATION NEEDED - https://xkcd.com/285/,[]
99960,QWEU-1253-8819-8014-9879,Unknown Satellite,,,alive,,,,,None,,[],2021-07-21T10:11:43.111141Z,CITATION NEEDED - https://xkcd.com/285/,[]
99962,KVYU-0301-8644-5276-7983,MEMSAT,,,re-entered,2020-10-02T05:06:42Z,,,,None,,[],2021-07-21T10:11:43.114866Z,CITATION NEEDED - https://xkcd.com/285/,[]
99972,QZYF-0302-7653-1068-1013,Oculus-ASR,Nanosat-6,,alive,,,,,None,,[],2021-07-21T10:11:43.118351Z,CITATION NEEDED - https://xkcd.com/285/,[]
99980,FIPJ-7635-8867-6622-6302,MAYAK,,satellites/mayak-satellite.jpg,alive,,,,,None,,[],2021-07-21T10:11:43.121851Z,CITATION NEEDED - https://xkcd.com/285/,[]
99981,NIRG-9638-5502-1695-6889,RSP-00,8J1RSP,,re-entered,2021-03-19T12:21:06Z,,,,None,,[],2021-07-21T10:11:43.125318Z,CITATION NEEDED - https://xkcd.com/285/,[]
99982,YMOO-3505-4453-3161-8438,SIGMA,KHUSAT-03,satellites/sigma.jpg,alive,,,,,None,,[],2021-07-21T10:11:43.128580Z,CITATION NEEDED - https://xkcd.com/285/,[]
99998,DGML-9715-7729-0918-2000,NARSSCube-1,Egycubesat-1,,alive,,,,,None,,[],2021-07-21T10:11:43.131882Z,CITATION NEEDED - https://xkcd.com/285/,[]
99999,HNBU-8319-2760-4279-6218,CubeSatSim,,satellites/cubsatsim.png,alive,,,,,None,,[{'decoder': 'cubesatsim'}],2021-07-21T10:11:43.135160Z,CITATION NEEDED - https://xkcd.com/285/,[]
49044,GKEP-4423-7467-9358-6493,NAUKA,ISS (NAUKA),,alive,,2021-07-21,,,None,CIS,[],2021-07-24T05:58:20.448580Z,https://en.wikipedia.org/wiki/Nauka_(ISS_module) and https://community.libre.space/t/the-recent-launched-nauka-module/8239,[]
44903,BTEP-5467-6423-3488-4155,Electro-L3,,satellites/elektro-l__1.jpg,alive,,2019-12-24,,,None,CIS,[],2021-07-27T12:49:10.002640Z,https://www.russianspaceweb.com/elektro-l3.html,[]
43013,UDBA-5128-1022-2939-7269,NOAA 20,JPSS-1,satellites/NOAA-20-JPSS-1_xG4bUaX.jpg,alive,,2017-11-18,,,None,US,[],2021-07-27T08:28:55.595807Z,https://gitlab.com/librespacefoundation/satnogs-ops/-/issues/193,[]
44876,CFLI-0543-9871-5411-6955,ANGELS,,satellites/angels.jpg,alive,,2019-12-18,,,None,FR,[],2021-07-27T08:53:30.078471Z,https://gitlab.com/librespacefoundation/satnogs-ops/-/issues/192,[]
49069,JLZT-0277-4784-7719-1707,LEDSAT,,satellites/ledsat.png,alive,,2021-08-17,,https://www.s5lab.space/index.php/ledsat-home/,None,IT,[{'decoder': 'ledsat'}],2021-08-22T20:01:48.604289Z,https://archive.org/details/ikhnos-identification-49069/2021-08-22T11%3A20%3A00_4608735_49069_21073D_0-OBJECT-D_0.28404435222222446_B_r29.0_f0.0.png,['UETP-9374-3176-7626-2861']
26958,PESU-6606-3114-9520-8906,PROBA-1,,satellites/proba-1.jpg,alive,,2001-10-22,,,ESA,ESA,[],2021-08-11T07:46:46.966302Z,https://en.wikipedia.org/wiki/PROBA,[]
49067,YPKG-7054-5438-8578-3685,RADCUBE,,satellites/radcube__1.jpg,alive,,2021-08-17,,,None,HUN,[],2021-08-22T20:00:46.115555Z,https://archive.org/details/ikhnos-identification-49067/2021-08-22T13%3A48%3A35_4608535_49067_21073B_0-OBJECT-B_0.3874410325925908_B_r25.0_f0.0.png,['ZIXY-0895-2405-6173-6615']
49066,KTHL-8173-4603-8149-6885,BRO 4,,satellites/bro-1__1.jpg,alive,,2021-08-17,,,None,FR,[],2021-08-22T19:59:00.397741Z,https://archive.org/details/ikhnos-identification-49066,['NYVP-8844-0412-5463-4956']
99504,SHUV-9360-7405-4358-2470,FOSSASAT-1B,,satellites/fossasat-1b.jpg,re-entered,,,,,None,,[],2021-09-03T02:05:53.554873Z,https://gitlab.com/librespacefoundation/satnogs-ops/-/issues/137,[]
99505,TMYM-1828-3150-9512-1217,FOSSASAT-2,,satellites/fossasat-2.jpg,re-entered,,,,,None,,[],2021-09-03T02:05:55.143533Z,https://gitlab.com/librespacefoundation/satnogs-ops/-/issues/136,[]
99506,NAKJ-5341-9657-5816-4906,Serenity,WU2M,satellites/serenity.png,re-entered,,,,https://teachers-in-space.com/serenity/,None,,[],2021-09-03T02:06:06.128547Z,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=734 and https://community.libre.space/t/firefly-alpha-launch-september-2021/8372,[]
99507,LAMR-9816-3114-2431-1155,Hiapo,,,re-entered,,,,,None,,[],2021-09-03T02:06:04.410888Z,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=747 and https://everydayastronaut.com/flta001-dream-alpha/,[]
99508,XIRE-6569-7741-1123-6108,SPINNAKER-3,"CP15, CP-15",,re-entered,,,,,None,,[],2021-09-03T02:06:07.817333Z,https://everydayastronaut.com/flta001-dream-alpha/,[]
0,ANJN-0857-0652-4935-2307,MESAT-1,,,future,,2022-06-01T00:00:00Z,,https://umaine.edu/wisenetlab/mesat1,None,US,[],2021-09-16T07:19:16.559043Z,https://umaine.edu/wisenetlab/mesat1,[]
43139,ZJDP-0191-6082-9100-0770,SPACEBEE-4,,,alive,,2018-01-12,,https://swarm.space,None,US,[],2021-09-16T07:45:51.240117Z,https://space.skyrocket.de/doc_sdat/spacebee.htm,[]
43140,TSXB-0651-3033-6608-4636,SPACEBEE-3,,,alive,,2018-01-12,,https://swarm.space,None,US,[],2021-09-16T07:45:51.267599Z,https://space.skyrocket.de/doc_sdat/spacebee.htm,[]
43817,HWVW-8982-8371-2633-3204,SPACEBEE-5,,,alive,,2018-12-03,,https://swarm.space,None,US,[],2021-09-16T07:16:35.721396Z,https://space.skyrocket.de/doc_sdat/spacebee-5.htm,[]
46492,LPZX-3811-3552-0360-3210,LacunaSat-3,,,alive,,2020-09-28,,https://lacuna.space/,None,LTU,[],2021-10-02T23:23:05.138044Z,https://nanoavionics.com/news/nanoavionics-launches-second-satellite-for-lacuna-spaces-growing-iot-satellite-constellation/,[]
0,LUNR-6930-6214-4841-5140,NPS-Cenetix-Orbital 1,Naval Postgraduate School - Center for Network Innovation and Experimentation,,future,,,,,None,US,[],2021-09-16T07:15:43.590629Z,CITATION NEEDED - https://xkcd.com/285/,[]
0,RAWF-3822-2886-6976-9792,QubeSat,,,future,,2021-12-15T00:00:00Z,,,None,US,[],2021-09-17T09:26:09.073006Z,CITATION NEEDED - https://xkcd.com/285/,[]
49263,YMFQ-1347-4330-8510-2436,CUTE,,satellites/cute.png,alive,,2021-09-27,,https://lasp.colorado.edu/home/cute/,None,US,[{'decoder': 'cute'}],2021-09-29T23:00:10.273592Z,https://archive.org/details/ikhnos-identification-49263/2021-09-29T16%3A38%3A13_4792784_49263_21088D_0-OBJECT-D_0.08907179851854607_B_r29.0_f0.0.png,['KYZL-4081-0667-9237-3055']
99511,OQAT-6942-8733-3616-7405,CuPID,,,alive,,,,https://sites.bu.edu/cupid/,None,US,[],2021-09-28T19:28:16.247875Z,https://sites.bu.edu/cupid/,[]
99515,ABEW-7076-2438-2471-3995,NanoDragon,XV9NDG,satellites/vetinhST-1614671080-7326-1614671512.jpg,alive,,,,https://vnsc.org.vn/en/news-events/nanodragon-public-announcement-launch-updated/,None,VN,[],2021-11-23T03:42:35.180567Z,https://mobile.twitter.com/planet4589/status/1459957307035500557,[]
49402,NJBJ-3838-9654-0508-8247,KOSEN-1,,,alive,,2021-11-09,,http://space.kochi-ct.jp/kosen-1/,None,JPN,[],2021-11-15T19:34:41.540373Z,http://space.kochi-ct.jp/kosen-1/,['IDBW-0742-4393-6494-1013']
49399,KMUR-8898-9913-2178-8848,Z-Sat,,,alive,,2021-11-09,,,None,JPN,[],2021-11-15T19:35:41.743181Z,http://www.amsatuk.me.uk/iaru/finished_detail.php?serialnum=580,[]
49396,UYHX-6974-4483-5549-8559,TeikyoSat-4,"JS1YHH, Ooruri, TS-4",satellites/TS4_patch.jpg,alive,,2021-11-09,,https://spacesystemsociety.jimdofree.com/projects/teikyosat-project/teikyosat-4-info/,None,JPN,[],2021-11-15T19:37:16.874332Z,https://spacesystemsociety.jimdofree.com/projects/teikyosat-project/teikyosat-4-info/,['YUVF-6931-8350-4566-0923']
49272,QAYP-4569-3720-3601-3180,Binar-1,,satellites/73032_01-Binar1-thumb-550x450-12562.png,alive,,1998-11-20,2021-10-06T00:00:00Z,https://www.binarspace.com/,None,AUS,[],2021-10-23T20:06:39.560686Z,https://community.libre.space/t/iss-deployment-jaxa-2021-10-06-08-50-utc-11-00-utc/8474/33,[]
49275,NGTB-2644-7604-9336-6059,CUAVA-1,,,alive,,1998-11-20,2021-10-06T10:55:00Z,https://www.cuava.com.au/projects/cuava-1/,None,AUS,[],2021-10-23T20:06:43.385937Z,https://community.libre.space/t/iss-deployment-jaxa-2021-10-06-08-50-utc-11-00-utc/8474/33,[]
49273,LHTR-1409-4208-5927-5766,MAYA-3,Maya-3,,alive,,1998-11-20,2021-10-06T00:00:00Z,https://stamina4space.upd.edu.ph/upcoming-satellites/maya-3and4/,None,RP,[],2021-10-14T13:44:39.344317Z,https://archive.org/details/ikhnos-identification-49273/2021-10-14T09%3A33%3A48_4855203_49273_98067SS_0-OBJECT-SS_0.6552471722222322_B_r24.0_f1.0.png,[]
